loss,mape,val_loss,val_mape
0.0026921741664409637,23251.611328125,0.0031760346610099077,90193.46875
0.002742309821769595,22899.78515625,0.003237776458263397,80105.5
0.0026958384551107883,24084.078125,0.0032257402781397104,85725.7734375
0.0026806460227817297,26888.19140625,0.003353212960064411,74106.9296875
0.002696059178560972,24337.689453125,0.0032561360858380795,81994.390625
0.0027033358346670866,22223.958984375,0.003198089776560664,81096.140625
0.0026932000182569027,28293.09765625,0.003179768566042185,86451.5078125
0.002707451581954956,23644.44921875,0.0032832990400493145,89263.6015625
0.0027056632097810507,24735.369140625,0.003202361986041069,84320.9296875
0.002712798770517111,24549.009765625,0.0032595882657915354,84201.703125
0.002713416703045368,22114.640625,0.0032571919728070498,80366.0703125
0.002697868039831519,24012.08984375,0.003198180114850402,86661.8125
0.0027235038578510284,22248.150390625,0.003212641691789031,78561.8984375
0.002692784881219268,25899.048828125,0.0031765562016516924,91050.1796875
0.002683180384337902,21897.298828125,0.003241240279749036,85724.234375
0.0027385386638343334,27483.703125,0.0032032399903982878,79525.828125
0.002690194407477975,25726.21484375,0.0031824023462831974,84256.0390625
0.0027073270175606012,25866.416015625,0.003232741029933095,79558.609375
0.002698462689295411,22475.859375,0.0031955018639564514,80921.0703125
0.0026769854594022036,25716.8203125,0.0032561698462814093,80561.3125
0.0026889853179454803,20490.53125,0.00316801224835217,87860.328125
0.0026925085112452507,22682.919921875,0.0032901649829000235,85954.4921875
0.0026728094089776278,24959.765625,0.0031769059132784605,85736.0625
0.002713364316150546,27924.208984375,0.003225301392376423,74644.1640625
0.002676153089851141,22290.142578125,0.003269595792517066,75874.3671875
0.002692213049158454,27251.384765625,0.00323496013879776,76001.4453125
0.0026699278969317675,24054.01953125,0.0032254341058433056,81029.0703125
0.002673302311450243,22521.47265625,0.0032709306105971336,74512.046875
0.0026954435743391514,23490.9375,0.0031806754413992167,84918.7109375
0.0026731686666607857,21809.001953125,0.0031785289756953716,83513.1328125
0.0027009262703359127,20045.931640625,0.003212504554539919,74173.453125
0.0026982887648046017,23640.2421875,0.003188983304426074,79375.8125
0.002677253680303693,28211.07421875,0.003192500676959753,80669.1015625
0.002683765720576048,22636.83984375,0.0031746935565024614,85191.015625
0.0026806199457496405,25654.630859375,0.0032503728289157152,89024.8046875
0.0026793743018060923,23000.251953125,0.003180281724780798,92854.1796875
0.0026724920608103275,25218.33203125,0.0031768595799803734,79951.3671875
